Fiscal Year ,BMP Name,Sending County Code,Sending County ,Receiving County Code,Receiving County,Extent,Unit,Animal Primary Type,Animal subtype,Receiving State,Receiving Location
2009,Manure Transport,24045,WICOMICO,,,1187.27,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,594.11,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,735.27,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24039,SOMERSET,,,320.72,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,123.74,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,594.63,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,332.92,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24039,SOMERSET,,,214.5,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24039,SOMERSET,,,330.56,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,1075.51,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,1921.42,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,1006.36,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,223.63,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,396.8,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,642.38,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,633.37,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,679.96,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,426.72,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,402.19,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24019,DORCHESTER,,,794.76,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24019,DORCHESTER,,,840.58,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24039,SOMERSET,,,2297.86,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,265.32,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,94.63,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24011,CAROLINE,,,371.25,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24019,DORCHESTER,,,1092.94,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24039,SOMERSET,,,472.5,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,176.99,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,219.16,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,732.77,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,2061.36,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,773.43,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,539.65,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,589.25,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24011,CAROLINE,,,362.4,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24011,CAROLINE,,,244.83,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,1464.13,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,577.06,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,158.19,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,352.73,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,236.94,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,401.03,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24045,WICOMICO,,,488.66,Tons,POULTRY,BROILERS,,Alternative Use
2009,Manure Transport,24047,WORCESTER,,,414.8,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24035,QUEEN ANNE'S,,,542.08,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,48.93,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,1779.56,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24035,QUEEN ANNE'S,,,439.14,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,67.56,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,175.23,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,380.7,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,99.45,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,1538.24,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,86.52,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,175.76,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,267.22,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24019,DORCHESTER,,,451.53,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,270.26,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,562.86,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,1535.61,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,520.31,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,595.46,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,270.91,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,316.55,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,301.84,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,590.03,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,411.22,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,357.71,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,607.87,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,683.9,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,688.63,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,161.23,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,543.43,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,539.5,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,467.42,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,236.2,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,1017.35,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,333.19,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,426.4,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,119.12,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,1504.66,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,477.17,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,400.18,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,513.71,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,1004.78,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,1519.37,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,398.29,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,689.96,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,339.21,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,557.75,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,647.11,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,401.27,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,454.56,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,1282.18,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,591.68,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,128.23,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24019,DORCHESTER,,,419.9,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24019,DORCHESTER,,,165.49,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,270.72,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,521.35,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,46.29,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,247.36,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,1003.76,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,211.83,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,168.59,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,335.75,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,170.65,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,337.63,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,1047.47,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,48.34,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,247.86,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,858.59,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,957.66,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,425.15,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,808.62,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,297.22,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,331.45,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,171.31,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,481.58,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,1047.58,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,349.54,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,942.24,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,927.13,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24047,WORCESTER,,,1014.28,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,454.65,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24011,CAROLINE,,,183.66,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24019,DORCHESTER,,,366.16,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24039,SOMERSET,,,704.83,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,859.98,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,73.28,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,612.82,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,182.77,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,234.42,Tons,POULTRY,BROILERS,,Alternative Use
2010,Manure Transport,24045,WICOMICO,,,178.1,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,829.62,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,2980.6,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,618.31,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,313.03,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,300.8,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,1012.9,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,904.38,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,298.1,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,423.81,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,1157.57,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,633.62,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,913.76,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,116.26,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,179.72,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,1432.19,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,1008.46,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,436.63,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,689.23,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,305.16,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,435.79,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,726.47,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,434.43,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,318.83,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,458.56,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,581.24,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24019,DORCHESTER,,,1016.69,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,375.89,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,281.09,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,1034.56,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,208.39,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,810.15,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,312.31,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,1043.12,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,756.72,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,992.45,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,348.83,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,615.63,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,223.19,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,91.35,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,422.22,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,1220.86,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,338.8,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,333.49,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24005,BALTIMORE,,,201.03,Tons,HORSES,HORSES,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,194.1,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,607.74,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,1017.06,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,422.87,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,134.7,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,799.15,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24011,CAROLINE,,,243.13,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,732.53,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,165.53,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,166.37,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,118.94,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,281.51,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,191.43,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,480.19,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,471.82,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,476.05,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24035,QUEEN ANNE'S,,,49.18,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24035,QUEEN ANNE'S,,,442.37,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24039,SOMERSET,,,879.21,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,434.71,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24047,WORCESTER,,,416.44,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,336.64,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,309.06,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,287.91,Tons,POULTRY,BROILERS,,Alternative Use
2011,Manure Transport,24045,WICOMICO,,,212.96,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,150.26,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,482.14,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,155.44,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,713.19,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,317.07,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,401.54,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,886.49,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,147.71,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,99.86,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,111.86,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,147.1,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,340.38,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,341.02,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,214.72,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,263.89,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,118.01,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,71.97,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,48.33,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,336.88,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24011,CAROLINE,,,225.49,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,197.27,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,84.77,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,49.39,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,72.61,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,385.5,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,119.33,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,189.9,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24019,DORCHESTER,,,119.93,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,124.34,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,334.16,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,173.61,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,120.65,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,262.84,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,120.48,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,72.1,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,47.81,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,414.91,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,97.21,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,121.02,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,647.41,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,24.79,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,94.3,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24047,WORCESTER,,,374.27,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,96.38,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24045,WICOMICO,,,144.3,Tons,POULTRY,BROILERS,,Alternative Use
2012,Manure Transport,24039,SOMERSET,,,566.06,Tons,POULTRY,BROILERS,,Alternative Use
